inspection_id,dba_name,facility_type,risk,address,zip,inspection_date,inspection_type,results,latitude,longitude
2614656,KIDS FUTURE DAY CARE CENTER,Child or Student Facilities,Risk 1 (High),4848 N SHERIDAN RD,60640,2025-03-27,License,Pass,41.97053878484376,-87.65500552614313
2614628,WEI  DAO CHENG DOU,Food Service,Risk 1 (High),2105 S JEFFERSON ST,60616,2025-03-27,License,Fail,41.85407103506335,-87.64160034330095
2614498,TINY TOT DAYCARE,Child or Student Facilities,Risk 1 (High),2706-2712 N LARAMIE AVE,60639,2025-03-26,Canvass Re-Inspection,Fail,41.92983429526746,-87.75650794095611
2614564,THE CRAB HOUSE,Food Service,Risk 1 (High),1049 W 103RD ST,60643,2025-03-26,Canvass,Pass w/ Conditions,41.70674628507471,-87.64967460962295
2614508,EGG TUCK,Food Service,Risk 1 (High),326 N Michigan AVE,60601,2025-03-26,Canvass,Fail,41.88741511429226,-87.62469814634396
2614513,POTBELLY SANDWICH WORKS # 100,Food Service,Risk 1 (High),209 S LA SALLE ST,60604,2025-03-26,Canvass,Pass w/ Conditions,41.87911455044448,-87.63213673978143
2614577,TAQUERIA TEJUPILCO LLC,Food Service,Risk 1 (High),2933 N BROADWAY,60657,2025-03-26,Canvass Re-Inspection,Pass,41.93591407253064,-87.64411268411703
2614502,AUNTIE ANNE'S & CINNABON,Food Service,Risk 2 (Medium),6462 N SHERIDAN RD,60626,2025-03-26,License,Pass w/ Conditions,41.99994448514836,-87.66083928299658
2614582,MAJANI FOOD EMPORIUM,Food Service,Risk 1 (High),7167 S EXCHANGE AVE,60649,2025-03-26,Canvass,Pass,41.76465891197126,-87.56487510792529
2614529,MARATHON FUEL &  MINI MART,Retail,Risk 3 (Low),5201 W DIVISION ST,60651,2025-03-26,Complaint,Pass w/ Conditions,41.90213863501366,-87.75583298750259
2614541,THE SKY - LINE CLUB,Food Service,Risk 1 (High),307 N MICHIGAN AVE,60601,2025-03-26,Canvass,Pass,41.88700442325107,-87.62439465711454
2614570,MAMMOTH POKE,Food Service,Risk 1 (High),53 E LAKE ST,60601,2025-03-26,Canvass,Pass,41.885618984652936,-87.62616146233678
2614535,POTBELLY SANDWICH WORKS,Food Service,Risk 1 (High),924 W BELMONT AVE,60657,2025-03-26,Canvass,Pass w/ Conditions,41.94004450704706,-87.65253926108572
2614578,THE GOOD LIFE SOUL FOOD CAFE,Food Service,Risk 1 (High),11226-11238 S HALSTED ST,60628,2025-03-26,Canvass,Fail,41.68971041112793,-87.64244175487424
2614516,MAXWELL CHARCOAL GRILL,Food Service,Risk 1 (High),8637 S ASHLAND AVE,60620,2025-03-26,Canvass,Fail,41.73650528840047,-87.6629352326755
2614589,POPEYE'S #867,Food Service,Risk 1 (High),1356 W 47TH ST,60609,2025-03-26,Canvass,Pass w/ Conditions,41.808780247267606,-87.65995685711123
2614517,"WARE RANCH STEAK HOUSE, INC",Food Service,Risk 1 (High),11147 S MICHIGAN AVE,60628,2025-03-26,Canvass,Fail,41.69113261954646,-87.6208849886538
2614579,"SHEKINAH GLORY, LLC",Food Service,Risk 1 (High),1206 N CENTRAL AVE,60651,2025-03-26,Canvass,Pass w/ Conditions,41.90235982307286,-87.76580522194598
2614521,SYMPHONY OF SOUTH SHORE,Elders Facilities,Risk 1 (High),2425 E SOUTH SHORE DR,60649,2025-03-26,Canvass,Pass,41.76620345992245,-87.56548241761398
2614557,"VENENOS, INC",Food Service,Risk 1 (High),6651 S PULASKI RD,60629,2025-03-26,Complaint Re-Inspection,Pass,41.771671045410905,-87.72243673712204
2614548,WABISABI,Food Service,Risk 1 (High),4720 N KEDZIE AVE,60625,2025-03-26,Complaint Re-Inspection,Pass,41.96728302315077,-87.70858320665874
2614547,TACO MAYA,Food Service,Risk 1 (High),22 W OHIO ST,60654,2025-03-26,Canvass Re-Inspection,Pass w/ Conditions,41.89256663733603,-87.6290125784896
2614591,DELICIAS TACOS INC.,Mobile,Risk 2 (Medium),2300 S THROOP ST,60608,2025-03-26,License,Pass w/ Conditions,41.85045102427,-87.65879785567869
2614530,SUBWAY,Food Service,Risk 1 (High),3167 N LINCOLN AVE,60657,2025-03-26,Canvass,Out of Business,41.93942462169401,-87.66811073298523
2614594,Popeyes Chicken And Biscuits,Food Service,Risk 1 (High),4866-4868 N Milwaukee AVE,60630,2025-03-26,Complaint,Pass,41.969509310771365,-87.76233991171351
2614590,TRILOKAH KERALA & SOUTH INDIAN RESTAURANT,Food Service,Risk 1 (High),2239 N CLYBOURN AVE,60614,2025-03-26,Short Form Complaint,Pass w/ Conditions,41.92244497291765,-87.66534126834917
2614512,FAT POUR,Food Service,Risk 1 (High),2005-2007 W DIVISION ST,60622,2025-03-26,Canvass,Pass,41.90307674853448,-87.67752782419221
2614573,LA GUERITA MEXICAN SHACK,Mobile,Risk 2 (Medium),2300 S THROOP ST,60608,2025-03-26,License,Pass w/ Conditions,41.85045102427,-87.65879785567869
2614560,SANTA MASA TAMALERIA,Food Service,Risk 1 (High),7544 W ADDISON ST,60634,2025-03-26,Canvass,Pass,41.94522590907744,-87.81607437620298
2614566,RESTAURANTE SALVADORENO OLOCUILTA INC.,Food Service,Risk 1 (High),3040 N LARAMIE AVE,60641,2025-03-26,Canvass,Pass,41.93629987120909,-87.75674980489909
2614556,LEE'S  CHOP SUEY II INC.,Food Service,Risk 1 (High),2415 W DIVERSEY AVE,60647,2025-03-26,License,Pass,41.93205235746449,-87.68854454302594
2614569,NEW EINSTEINS ACADEMY,Child or Student Facilities,Risk 1 (High),2721 W ARMITAGE AVE,60647,2025-03-26,License,Pass,41.91739522433274,-87.69559804540556
2614528,DUNKIN' BASKIN,Food Service,Risk 2 (Medium),2400 W 24TH ST,60608,2025-03-26,Complaint Re-Inspection,Pass,41.84850772679189,-87.68565184950303
2614507,JEWEL FOOD STORE,Retail,Risk 1 (High),11730 S MARSHFIELD AVE,60643,2025-03-26,Canvass,Fail,41.680332205334544,-87.66258467873885
2614501,AFC Sushi @ Jewel Osco #3721,Food Service,Risk 1 (High),6107 S ARCHER AVE,60638,2025-03-26,Canvass,Pass w/ Conditions,41.79435485319725,-87.77052715211342
2614515,TOM'S PLACE BACK OF THE YARDS LLC,Food Service,Risk 1 (High),1509 W 47TH ST,60609,2025-03-26,Canvass,Pass,41.80852106777786,-87.66295769294955
2614500,SUPERMERCADO MARTIN,Retail,Risk 1 (High),5155-5159 W ADDISON ST,60641,2025-03-26,Canvass,Pass,41.94589510086973,-87.75664585225653
2614546,BALEADAS CORPORATION,Mobile,Risk 1 (High),3331 W 26TH ST,60623,2025-03-26,License Re-Inspection,Pass,41.844358013163685,-87.70862525093862
2614553,MUSASHIYA RAMEN,Food Service,Risk 1 (High),2938 N BROADWAY,60657,2025-03-26,Canvass Re-Inspection,Pass,41.93604870409684,-87.64440998140738
2614538,KENTUCKY FRIED CHICKEN,Food Service,Risk 1 (High),6040 S ARCHER AVE,60638,2025-03-26,Canvass,Pass,41.79492477703089,-87.7682578225044
2614572,BAR TAKITO,Food Service,Risk 1 (High),952 W LAKE ST,60607,2025-03-26,Canvass,Out of Business,41.88569921913806,-87.65184383069963
2614499,ICCI KIDS CARE,Child or Student Facilities,Risk 1 (High),6425 W BELMONT AVE,60634,2025-03-26,License,Fail,41.93819213238083,-87.7870145970658
2614504,PAZZA PIZZA,Food Service,Risk 1 (High),1158 W TAYLOR ST,60607,2025-03-26,License,Pass,41.86952788589461,-87.6565987587843
2614568,MR. QUILES MEXICAN FOOD #5,Mobile,Risk 2 (Medium),2300 S THROOP ST,60608,2025-03-26,License,Pass,41.85045102427,-87.65879785567869
2614519,TAQUERIA AMIGO CHINO,Food Service,Risk 1 (High),5601 W IRVING PARK RD,60634,2025-03-26,Canvass,Pass,41.95307342441258,-87.76705641473059
2614575,"THE VILLAGE TAP, INC.",Food Service,Risk 1 (High),2055 W ROSCOE ST,60618,2025-03-26,Canvass Re-Inspection,Pass,41.94308170715916,-87.68064405309912
2614565,"SYS HAPPY LAND CHILD DAYCARE CENTER, INC.",Child or Student Facilities,Risk 1 (High),3915-3917 S KEDZIE AVE,60632,2025-03-26,License,Pass,41.822077178706,-87.70437506272894
2614537,ABA/ THE DALCY,Food Service,Risk 1 (High),302 N GREEN ST FL 3,60607,2025-03-26,Complaint,Pass,41.88688930565887,-87.64882279182801
2614550,KENNEDY FISH & CHICKEN,Food Service,Risk 1 (High),2425 E 72ND ST,60649,2025-03-26,Canvass,Pass,41.76433649022248,-87.56555948755981
2614554,ALICE'S BAR B QUE,Food Service,Risk 1 (High),65 E 43RD ST,60653,2025-03-26,Short Form Complaint,Pass,41.81641927033939,-87.62365733483833
2614555,BELLAS FUENTEZ,Food Service,Risk 1 (High),1725 W 47TH ST,60609,2025-03-26,Complaint,Pass,41.80845997040926,-87.6685481438849
2614531,TATAS TACOS,Food Service,Risk 1 (High),4929 W IRVING PARK RD,60641,2025-03-26,Canvass,Pass w/ Conditions,41.953263831201625,-87.7510919961523
2614549,EL GRAN BURRITO EXPRESS #2,Food Service,Risk 1 (High),1907 W 87TH ST,60620,2025-03-26,Canvass,Fail,41.735578274725285,-87.67078075079954
2614587,MARIANO'S #8522,Retail,Risk 1 (High),5201 N SHERIDAN RD,60640,2025-03-26,Short Form Complaint,Fail,41.976481667612425,-87.65483977716684
2614543,RED CARPET CATERIN,Food Service,Risk 1 (High),2024 W 119TH ST,60643,2025-03-26,Canvass,Out of Business,41.67745516940914,-87.67172243645165
2614588,"DAN'S HOT DOG STAND,INC.",Food Service,Risk 1 (High),9314 S ASHLAND AVE,60620,2025-03-26,Canvass,Fail,41.72435389621999,-87.66290116466614
2614524,CREME DE LA CREME,Child or Student Facilities,Risk 1 (High),2230 N DOMINICK ST,60614,2025-03-26,License,Fail,41.92222025546027,-87.66710345390526
2614603,BLUEBIRD,Food Service,Risk 1 (High),3938 N CENTRAL AVE,60634,2025-03-26,Canvass,Out of Business,41.952524733255466,-87.7671269338514
2614510,EL CHILAQUIL,Food Service,Risk 1 (High),3711 W COLUMBUS AVE,60652,2025-03-26,Canvass,Fail,41.74101286491123,-87.7143741839553
2614542,"A.P. DELI RESTAURANT GROUP, INC.",Food Service,Risk 1 (High),10758 S MICHIGAN AVE,60628,2025-03-26,Canvass,Fail,41.6981699973446,-87.62102419675304
2614562,MR QUILES MEXICAN FOOD,Mobile,Risk 2 (Medium),2300 S THROOP ST,60608,2025-03-26,License,Fail,41.85045102427,-87.65879785567869
2614526,COMMUNITY CARE CENTER,Elders Facilities,Risk 1 (High),4314 S WABASH,60653,2025-03-26,Canvass,Pass,41.81601418845859,-87.6247901186781
2614551,BALE SANDWICH AND BAKERY,Food Service,Risk 1 (High),5014 N BROADWAY,60640,2025-03-26,Complaint Re-Inspection,Pass,41.973214590632,-87.65992980737389
2614497,JEWEL FOOD STORE #3721,Retail,Risk 1 (High),6107 S ARCHER AVE,60638,2025-03-26,Canvass,Pass,41.79435485319725,-87.77052715211342
2614581,HUCK FINN,Food Service,Risk 1 (High),6650 S PULASKI RD,60629,2025-03-26,Canvass,Pass,41.7716501459201,-87.72272964628908
2614540,LA MICHOACANA AZTECA,Food Service,Risk 1 (High),8055 S CICERO AVE,60652,2025-03-26,Canvass Re-Inspection,Pass,41.74606755738772,-87.74110321608558
2614585,GOLDEN FISH,Food Service,Risk 1 (High),4457 S COTTAGE GROVE AVE,60653,2025-03-26,Canvass,Pass,41.81332207930693,-87.60650258804068
2614463,MANO A MANO,Food Service,Risk 1 (High),2534 N MILWAUKEE AVE,60647,2025-03-25,Canvass Re-Inspection,Pass,41.92732254787787,-87.7047829960571
2614418,ANATOLIA,Food Service,Risk 1 (High),2349 N CLARK ST,60614,2025-03-25,License,Pass w/ Conditions,41.925062507864006,-87.63998414727996
2614447,SMALL WORLD BAR & GRILL,Food Service,Risk 1 (High),3325 E 106TH ST,60617,2025-03-25,Canvass,Pass,41.70264920626306,-87.54270569807852
2614481,CHAI ASIAN BISTRO,Food Service,Risk 1 (High),4748-4750 W PETERSON AVE,60646,2025-03-25,Canvass Re-Inspection,Pass,41.99001130789312,-87.74792953479273
2614465,DUNKIN DONUTS,Food Service,Risk 2 (Medium),945 W BELMONT AVE,60657,2025-03-25,Complaint,Pass,41.939809624982885,-87.6533133288259
2614436,PARKSHORE ESTATES NURSING,Elders Facilities,Risk 1 (High),6121-6125 S KENWOOD AVE,60637,2025-03-25,Canvass,Pass w/ Conditions,41.78354626207232,-87.59297923831276
2614491,BILLY GOAT TAVERN & GRILL,Food Service,Risk 1 (High),3724-3726 N CLARK ST,60613,2025-03-25,Canvass Re-Inspection,Pass,41.94970619451691,-87.65870141348526
2614423,MR TACO MEX,Food Service,Risk 1 (High),10656 S TORRENCE AVE,60617,2025-03-25,Short Form Complaint,Pass,41.70112036721256,-87.55972431384708
2614484,BJ'S MARKET & BAKERY,Food Service,Risk 1 (High),1737 E 95TH ST,60617,2025-03-25,Complaint,Pass,41.72228503083544,-87.58107166595508
2614440,NORWEGIAN-AMERICIAN HOSPITAL,Institutional Businesses,Risk 1 (High),1044 N FRANCISCO AVE,60622,2025-03-25,Canvass,Pass,41.900524957170965,-87.69943295362468
2614487,POTBELLY SANDWICH WORKS LLC,Food Service,Risk 1 (High),175 W JACKSON BLVD,60604,2025-03-25,Canvass,Pass,41.87801448724954,-87.63318903001444
2614427,SUSHI BY WEIGHT LLC,Food Service,Risk 1 (High),60 E JACKSON BLVD,60604,2025-03-25,License,Fail,41.87837042031117,-87.62544271345834
2614461,PANCAKE CAFE/AJI SUSHI,Food Service,Risk 1 (High),3801-3809 N BROADWAY,60613,2025-03-25,Canvass Re-Inspection,Pass,41.95127391161999,-87.64947156399768
2614437,LOS TRES AMIGOS #2,Food Service,Risk 1 (High),3335 E 106TH ST,60617,2025-03-25,Canvass Re-Inspection,Pass,41.70264905300071,-87.54241659790318
2614466,RADAIOS BROS FRANKSVILLE INC,Food Service,Risk 1 (High),3550 N HARLEM AVE,60634,2025-03-25,Canvass,Fail,41.944944690917175,-87.80714093729617
2614443,J J MINI STORE,Retail,Risk 1 (High),3343 N PULASKI RD,60641,2025-03-25,Canvass,Pass,41.94222416561078,-87.72713200003015
2614457,THE PASTA BOWL,Food Service,Risk 1 (High),1852 W NORTH AVE,60622,2025-03-25,Canvass,Pass w/ Conditions,41.91063854995362,-87.67470687923833
2614454,LIL SAMS MINI MART,Retail,Risk 1 (High),3753 W DIVISION ST,60651,2025-03-25,Canvass Re-Inspection,Pass,41.9026057850102,-87.72109492820728
2614480,SUSHI TAKU,Food Service,Risk 1 (High),1904-1906 W DIVISION ST,60622,2025-03-25,Complaint Re-Inspection,Pass,41.90333724263777,-87.67504189565273
2614458,UMMO & THE LOFT,Food Service,Risk 1 (High),22 W HUBBARD ST,60610,2025-03-25,Canvass Re-Inspection,Pass w/ Conditions,41.89016136574744,-87.62884924184334
2614430,BUCKTOWN FOOD & LIQUOR,Retail,Risk 3 (Low),2422 W FULLERTON AVE,60647,2025-03-25,License,Pass,41.92500252184777,-87.68857100666655
2614469,YOLK,Food Service,Risk 1 (High),340 N STATE ST,60654,2025-03-25,Canvass Re-Inspection,Fail,41.88862848778524,-87.62818981183963
2614421,CORNERSTONE CHILD CARE,Child or Student Facilities,Risk 1 (High),1111 N WELLS ST,60610,2025-03-25,License,Pass,41.90243867998565,-87.63427774207456
2614401,BRYN MAWR BREAKFAST CLUB,Food Service,Risk 1 (High),4455-4459 W BELMONT AVE,60641,2025-03-25,Canvass,Pass,41.93882161119088,-87.73927531110718
2614479,COALFIRE PIZZA,Food Service,Risk 1 (High),3705-3707 N SOUTHPORT AVE,60613,2025-03-25,Canvass Re-Inspection,Pass,41.94909155554482,-87.66392624358977
2614405,THE GARDNER SCHOOL,Child or Student Facilities,Risk 1 (High),1301 W MADISON ST,60607,2025-03-25,License,Pass,41.88146302536488,-87.65966034955883
2614402,BREAKFAST HOUSE,Food Service,Risk 1 (High),3350 N HARLEM AVE,60634,2025-03-25,Canvass,Pass,41.9412421419016,-87.80700925680553
2614435,EL MERCADITO,Food Service,Risk 1 (High),2815 N CENTRAL AVE,60634,2025-03-25,Canvass,Pass w/ Conditions,41.93176722779528,-87.76611721780289
2614411,"THE ATRIUM HLTH CARE CTRS, INC",Elders Facilities,Risk 1 (High),1425 W ESTES AVE,60626,2025-03-25,Canvass Re-Inspection,Pass,42.01143331252565,-87.66702075878678
2614425,RENDANG REPUBLIC,Food Service,Risk 1 (High),3355 N CLARK ST,60657,2025-03-25,License,Fail,41.94319478803317,-87.6531318258463
2614406,L & G FAMILY RESTAURANT INC,Food Service,Risk 1 (High),10401 S TORRENCE AVE,60617,2025-03-25,Canvass,Pass,41.70630822902978,-87.5594979563291
2614442,EL TACO ENCEBOLLADO,Mobile,Risk 2 (Medium),2300 S THROOP ST,60608,2025-03-25,License,Pass,41.85045102427,-87.65879785567869
2614422,CRAYOLAS EARLY LEARNING CENTER,Child or Student Facilities,Risk 1 (High),3435 W 26TH ST,60623,2025-03-25,License,Pass,41.84432191601632,-87.7112736592086
2614482,HOT WOKS COOL SUSHI,Food Service,Risk 1 (High),3930 N PULASKI RD,60641,2025-03-25,Canvass,Pass w/ Conditions,41.9527655538644,-87.72773669385518
2614432,JOE'S BREAKFAST & GRILL,Food Service,Risk 1 (High),1156 1/2 W 51ST ST,60609,2025-03-25,Canvass,Pass,41.80156348207917,-87.65491674033504
2614452,DON PEPE,Food Service,Risk 1 (High),3616 W 26TH ST,60623,2025-03-25,Canvass,Fail,41.84448352707084,-87.71558453559561
2614477,HARMONY RESTAURANT,Food Service,Risk 1 (High),6525 W ARCHER AVE,60638,2025-03-25,Canvass,Pass,41.7921638486548,-87.78540566160221
